@RELATION pacman-data-training


   @ATTRIBUTE posicionpacmanx NUMERIC
   @ATTRIBUTE posicionpacmany NUMERIC
   @ATTRIBUTE fantasmasvivos NUMERIC
   @ATTRIBUTE distanciafantasma1 NUMERIC
   @ATTRIBUTE distanciafantasma2 NUMERIC
   @ATTRIBUTE distanciafantasma3 NUMERIC
   @ATTRIBUTE distanciafantasma4 NUMERIC
   @ATTRIBUTE numerocomidas NUMERIC
   @ATTRIBUTE distanciacomidamascercana NUMERIC
   @ATTRIBUTE score NUMERIC
   @ATTRIBUTE scoreSiguiente NUMERIC
   @ATTRIBUTE movimiento {North,South,East,West,Stop}

   @data
1,7,4,7,7,10,10,0,999999999,-11,-12,South
1,6,4,7,7,10,10,0,999999999,-12,-13,South
2,6,4,5,5,8,8,0,999999999,-13,-14,East
3,6,4,4,4,8,8,0,999999999,-14,-15,East
3,7,4,2,2,10,10,0,999999999,-15,-16,North
4,7,4,2,2,8,8,0,999999999,-16,-17,East
5,7,4,1,1,8,8,0,999999999,-17,182,East
6,7,3,9223372036854775807,9223372036854775807,6,6,0,999999999,182,181,East
6,6,3,9223372036854775807,9223372036854775807,4,4,0,999999999,181,180,South
7,6,3,9223372036854775807,9223372036854775807,4,4,0,999999999,180,179,East
8,6,3,9223372036854775807,9223372036854775807,4,4,0,999999999,179,178,East
8,5,3,9223372036854775807,9223372036854775807,4,4,0,999999999,178,177,South
8,6,3,9223372036854775807,9223372036854775807,3,3,0,999999999,177,176,North
9,6,3,9223372036854775807,9223372036854775807,3,3,0,999999999,176,175,East
9,5,3,9223372036854775807,9223372036854775807,3,3,0,999999999,175,174,South
9,4,3,9223372036854775807,9223372036854775807,3,3,0,999999999,174,173,South
9,3,3,9223372036854775807,9223372036854775807,2,2,0,999999999,173,172,South
10,3,3,9223372036854775807,9223372036854775807,2,2,0,999999999,172,171,East
10,4,3,9223372036854775807,9223372036854775807,2,2,0,999999999,171,170,North
10,5,3,9223372036854775807,9223372036854775807,2,2,0,999999999,170,169,North
10,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,369,368,South
10,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,368,367,North
10,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,367,366,North
10,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,366,365,North
10,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,365,364,North
10,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,364,363,North
10,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,363,362,North
10,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,362,361,North
10,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,361,360,North
11,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,360,359,East
12,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,359,358,East
13,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,358,357,East
13,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,357,356,South
13,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,356,355,South
13,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,355,354,South
13,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,354,353,South
14,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,353,352,East
14,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,352,351,South
14,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,351,350,South
14,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,350,349,South
14,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,349,348,South
15,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,548,547,East
14,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,547,546,West
14,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,546,545,North
14,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,545,544,North
14,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,544,543,North
14,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,543,542,North
15,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,542,541,East
16,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,541,540,East
17,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,540,539,East
18,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,539,538,East
19,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,538,537,East
20,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,537,536,East
21,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,536,535,East
22,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,535,534,East
23,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,534,533,East
23,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,533,732,South
1,17,4,17,17,23,23,0,999999999,-1,-2,South
1,16,4,17,17,22,22,0,999999999,-2,-3,South
1,15,4,15,15,21,21,0,999999999,-3,-4,South
1,14,4,15,15,19,19,0,999999999,-4,-5,South
1,13,4,14,14,17,17,0,999999999,-5,-6,South
1,12,4,14,14,17,17,0,999999999,-6,-7,South
1,11,4,14,14,16,16,0,999999999,-7,-8,South
1,10,4,12,12,14,14,0,999999999,-8,-9,South
1,9,4,11,11,13,13,0,999999999,-9,-10,South
1,8,4,9,9,11,11,0,999999999,-10,-11,South
1,7,4,7,7,10,10,0,999999999,-11,-12,South
1,6,4,7,7,10,10,0,999999999,-12,-13,South
2,6,4,5,5,8,8,0,999999999,-13,-14,East
3,6,4,3,3,6,6,0,999999999,-14,-15,East
3,7,4,3,3,8,8,0,999999999,-15,-16,North
3,8,4,1,1,10,10,0,999999999,-16,183,North
3,9,3,9223372036854775807,9223372036854775807,10,10,0,999999999,183,182,North
3,8,3,9223372036854775807,9223372036854775807,8,8,0,999999999,182,181,South
3,7,3,9223372036854775807,9223372036854775807,7,7,0,999999999,181,180,South
3,6,3,9223372036854775807,9223372036854775807,7,7,0,999999999,180,179,South
4,6,3,9223372036854775807,9223372036854775807,5,5,0,999999999,179,178,East
5,6,3,9223372036854775807,9223372036854775807,3,3,0,999999999,178,177,East
6,6,3,9223372036854775807,9223372036854775807,3,3,0,999999999,177,176,East
7,6,3,9223372036854775807,9223372036854775807,3,3,0,999999999,176,175,East
8,6,3,9223372036854775807,9223372036854775807,1,1,0,999999999,175,374,East
9,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,374,373,East
9,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,373,372,North
9,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,372,371,North
9,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,371,370,North
9,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,370,369,North
9,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,369,368,North
9,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,368,367,North
10,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,367,366,East
11,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,366,365,East
12,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,365,364,East
13,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,364,363,East
13,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,363,362,South
13,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,362,361,South
13,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,361,360,South
13,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,360,359,South
13,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,359,358,South
13,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,358,357,South
13,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,357,356,South
13,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,356,355,South
14,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,555,554,East
14,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,554,553,North
14,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,553,552,North
14,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,552,551,North
14,8,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,551,550,North
14,9,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,550,549,North
14,10,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,549,548,North
14,11,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,548,547,North
14,12,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,547,546,North
14,13,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,546,545,North
14,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,545,544,North
15,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,544,543,East
16,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,543,542,East
17,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,542,541,East
18,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,541,540,East
19,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,540,539,East
20,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,539,538,East
20,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,538,537,North
21,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,537,536,East
22,15,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,536,535,East
22,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,535,534,South
23,14,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,534,533,East
1,17,4,13,13,14,14,0,999999999,-1,-2,South
1,16,4,12,12,14,14,0,999999999,-2,-3,South
1,15,4,11,11,12,12,0,999999999,-3,-4,South
1,14,4,11,11,10,10,0,999999999,-4,-5,South
1,13,4,10,10,10,10,0,999999999,-5,-6,South
1,12,4,10,10,10,10,0,999999999,-6,-7,South
1,11,4,10,10,10,10,0,999999999,-7,-8,South
1,10,4,8,8,8,8,0,999999999,-8,-9,South
1,9,4,8,8,8,8,0,999999999,-9,-10,South
1,8,4,8,8,7,7,0,999999999,-10,-11,South
1,7,4,6,6,5,5,0,999999999,-11,-12,South
1,6,4,4,4,5,5,0,999999999,-12,-13,South
2,6,4,4,4,5,5,0,999999999,-13,186,East
3,6,3,5,5,4,4,0,999999999,186,185,East
3,7,3,5,5,4,4,0,999999999,185,184,North
3,8,3,6,6,6,6,0,999999999,184,183,North
3,7,3,4,4,5,5,0,999999999,183,382,South
4,7,2,4,4,7,7,0,999999999,382,381,East
4,6,2,4,4,5,5,0,999999999,381,380,South
4,5,2,4,4,3,3,0,999999999,380,379,South
4,4,2,2,2,3,3,0,999999999,379,378,South
4,3,1,9223372036854775807,9223372036854775807,3,3,0,999999999,578,577,South
4,4,1,9223372036854775807,9223372036854775807,2,2,0,999999999,577,576,North
3,4,1,9223372036854775807,9223372036854775807,1,1,0,999999999,576,775,West
1,17,4,19,19,23,23,0,999999999,-1,-2,South
1,16,4,17,17,23,23,0,999999999,-2,-3,South
1,15,4,15,15,21,21,0,999999999,-3,-4,South
1,14,4,11,11,21,21,0,999999999,-4,-5,South
1,13,4,15,15,19,19,0,999999999,-5,-6,South
1,12,4,15,15,17,17,0,999999999,-6,-7,South
1,11,4,14,14,16,16,0,999999999,-7,-8,South
1,10,4,12,12,14,14,0,999999999,-8,-9,South
1,9,4,10,10,14,14,0,999999999,-9,-10,South
1,8,4,10,10,12,12,0,999999999,-10,-11,South
1,7,4,10,10,10,10,0,999999999,-11,-12,South
1,6,4,8,8,10,10,0,999999999,-12,-13,South
2,6,4,6,6,10,10,0,999999999,-13,-14,East
3,6,4,4,4,8,8,0,999999999,-14,-15,East
3,7,4,3,3,8,8,0,999999999,-15,-16,North
3,8,4,1,1,9,9,0,999999999,-16,183,North
3,9,3,9223372036854775807,9223372036854775807,11,11,0,999999999,183,182,North
3,8,3,9223372036854775807,9223372036854775807,11,11,0,999999999,182,181,South
3,7,3,9223372036854775807,9223372036854775807,9,9,0,999999999,181,180,South
3,6,3,9223372036854775807,9223372036854775807,9,9,0,999999999,180,179,South
3,5,3,9223372036854775807,9223372036854775807,9,9,0,999999999,179,178,South
3,6,3,9223372036854775807,9223372036854775807,8,8,0,999999999,178,177,North
4,6,3,9223372036854775807,9223372036854775807,8,8,0,999999999,177,176,East
4,5,3,9223372036854775807,9223372036854775807,7,7,0,999999999,176,175,South
4,4,3,9223372036854775807,9223372036854775807,6,6,0,999999999,175,174,South
4,3,3,9223372036854775807,9223372036854775807,6,6,0,999999999,174,173,South
5,3,3,9223372036854775807,9223372036854775807,6,6,0,999999999,173,172,East
6,3,3,9223372036854775807,9223372036854775807,4,4,0,999999999,172,171,East
7,3,3,9223372036854775807,9223372036854775807,4,4,0,999999999,171,170,East
8,3,3,9223372036854775807,9223372036854775807,4,4,0,999999999,170,169,East
8,4,3,9223372036854775807,9223372036854775807,3,3,0,999999999,169,168,North
9,4,3,9223372036854775807,9223372036854775807,2,2,0,999999999,168,167,East
10,4,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,367,366,East
10,5,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,366,365,North
10,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,365,364,North
10,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,364,363,North
10,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,363,362,North
10,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,362,361,North
10,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,361,360,North
10,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,360,359,North
10,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,359,358,North
11,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,358,357,East
12,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,357,356,East
13,12,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,356,355,East
13,11,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,355,354,South
13,10,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,354,353,South
13,9,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,353,352,South
13,8,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,352,351,South
13,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,351,350,South
13,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,350,349,South
14,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,349,348,East
15,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,348,347,East
16,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,347,346,East
17,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,346,345,East
18,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,345,344,East
19,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,344,343,East
20,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,343,342,East
21,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,342,341,East
22,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,341,340,East
23,6,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,340,339,East
23,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,339,338,North
24,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,338,337,East
25,7,2,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,337,536,East
26,7,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,536,535,East
26,6,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,535,534,South
26,5,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,534,533,South
26,4,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,533,532,South
26,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,532,531,South
27,3,1,9223372036854775807,9223372036854775807,9223372036854775807,9223372036854775807,0,999999999,531,730,East
